step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
21,'C976805632','3','M','28007','M480139044','28007','es_health',54.04,0
21,'C2078039202','4','M','28007','M480139044','28007','es_health',112.22,0
21,'C1237709469','1','F','28007','M480139044','28007','es_health',67.72,0
21,'C1273692645','3','M','28007','M480139044','28007','es_health',200.21,0
22,'C156263401','4','F','28007','M480139044','28007','es_health',200.96,0
22,'C1654186046','1','M','28007','M480139044','28007','es_health',7.17,0
22,'C1360806205','4','F','28007','M480139044','28007','es_health',59.18,0
22,'C1791014902','4','F','28007','M480139044','28007','es_health',147.59,0
22,'C1546278193','2','F','28007','M480139044','28007','es_health',214.51,0
22,'C1132392725','2','F','28007','M480139044','28007','es_health',134.89,0
22,'C2128712024','2','M','28007','M480139044','28007','es_health',119.47,0
22,'C1100337763','2','F','28007','M480139044','28007','es_health',222.91,0
22,'C2130871815','4','M','28007','M480139044','28007','es_health',0.79,0
22,'C1359092613','4','F','28007','M480139044','28007','es_health',83.91,0
22,'C82010125','3','M','28007','M480139044','28007','es_health',126.78,0
22,'C2087229084','2','F','28007','M480139044','28007','es_health',79.49,0
22,'C730733765','3','F','28007','M480139044','28007','es_health',232.52,0
22,'C1127607634','3','M','28007','M480139044','28007','es_health',112.03,0
22,'C1237272991','2','F','28007','M480139044','28007','es_health',51.41,0
22,'C190521845','3','M','28007','M480139044','28007','es_health',21.64,0
23,'C1305161735','6','M','28007','M480139044','28007','es_health',118.55,0
23,'C2128712024','2','M','28007','M480139044','28007','es_health',150.08,0
23,'C1360806205','4','F','28007','M480139044','28007','es_health',188.63,0
23,'C1914582232','2','M','28007','M480139044','28007','es_health',60.93,0
23,'C1329920992','5','M','28007','M480139044','28007','es_health',147.21,0
23,'C1100361227','4','F','28007','M480139044','28007','es_health',117.77,0
23,'C1132392725','2','F','28007','M480139044','28007','es_health',20.97,0
23,'C946935568','4','F','28007','M480139044','28007','es_health',47.74,0
23,'C2114634161','3','F','28007','M480139044','28007','es_health',58.17,0
23,'C1216919532','4','M','28007','M480139044','28007','es_health',13.84,0
23,'C592765908','2','F','28007','M480139044','28007','es_health',61.06,0
23,'C2088631865','3','F','28007','M480139044','28007','es_health',67.98,0
24,'C522845009','5','F','28007','M480139044','28007','es_health',125.17,0
24,'C346428597','3','M','28007','M480139044','28007','es_health',201.05,0
24,'C615816786','2','F','28007','M480139044','28007','es_health',5.05,0
24,'C1375512856','5','M','28007','M480139044','28007','es_health',16.33,0
24,'C1461183743','2','F','28007','M480139044','28007','es_health',46.05,0
24,'C1760524265','2','F','28007','M480139044','28007','es_health',23.55,0
24,'C1387946894','6','M','28007','M480139044','28007','es_health',94.44,0
24,'C86466018','2','M','28007','M480139044','28007','es_health',100.96,0
24,'C864252220','3','F','28007','M480139044','28007','es_health',80.7,0
24,'C1018979501','3','M','28007','M480139044','28007','es_health',106.25,0
24,'C1204780618','4','M','28007','M480139044','28007','es_health',66.81,0
24,'C827350474','4','F','28007','M480139044','28007','es_health',88.7,0
24,'C1835412106','2','F','28007','M480139044','28007','es_health',145.6,0
24,'C1516949785','3','M','28007','M480139044','28007','es_health',60.99,0
24,'C85388733','3','F','28007','M480139044','28007','es_health',52.34,0
24,'C495473039','4','F','28007','M480139044','28007','es_health',16.27,0
24,'C2032185280','3','F','28007','M480139044','28007','es_health',215.13,0
24,'C1962882634','1','M','28007','M480139044','28007','es_health',159.71,0
25,'C366397964','2','F','28007','M480139044','28007','es_health',260.36,0
25,'C1117259261','3','F','28007','M480139044','28007','es_health',73.82,0
25,'C846889180','5','M','28007','M480139044','28007','es_health',84.72,0
25,'C1033416330','3','M','28007','M480139044','28007','es_health',58.66,0
25,'C1897792872','3','F','28007','M480139044','28007','es_health',1.39,0
25,'C441400844','3','F','28007','M480139044','28007','es_health',232.74,0
25,'C691894544','2','F','28007','M480139044','28007','es_health',199.47,0
25,'C324262354','4','F','28007','M480139044','28007','es_health',47.86,0
25,'C1122303126','4','F','28007','M480139044','28007','es_health',284.43,0
25,'C497553923','1','F','28007','M480139044','28007','es_health',26.02,0
25,'C2093963973','2','M','28007','M480139044','28007','es_health',29.11,0
25,'C922544599','3','F','28007','M480139044','28007','es_health',29.83,0
25,'C757234945','3','F','28007','M480139044','28007','es_health',89.76,0
25,'C2014915363','2','M','28007','M480139044','28007','es_health',76.37,0
25,'C892586401','4','M','28007','M480139044','28007','es_health',48.19,0
25,'C661876608','1','F','28007','M480139044','28007','es_health',81.97,0
25,'C616715154','2','F','28007','M480139044','28007','es_health',84.98,0
26,'C1305161735','6','M','28007','M480139044','28007','es_health',199.04,0
26,'C1148772789','4','M','28007','M480139044','28007','es_health',48.04,0
26,'C1897792872','3','F','28007','M480139044','28007','es_health',67.41,0
26,'C2009344338','2','F','28007','M480139044','28007','es_health',38.25,0
26,'C27106217','2','M','28007','M480139044','28007','es_health',122.77,0
26,'C1208123566','6','M','28007','M480139044','28007','es_health',71.84,0
26,'C1175850429','4','M','28007','M480139044','28007','es_health',286.58,0
26,'C1546278193','2','F','28007','M480139044','28007','es_health',76.49,0
26,'C1560904250','5','F','28007','M480139044','28007','es_health',196.86,0
26,'C421432072','2','F','28007','M480139044','28007','es_health',11.52,0
26,'C614111561','1','M','28007','M480139044','28007','es_health',30.61,0
26,'C1326829513','5','M','28007','M480139044','28007','es_health',7.65,0
26,'C2088631865','3','F','28007','M480139044','28007','es_health',71.96,0
26,'C892586401','4','M','28007','M480139044','28007','es_health',119.62,0
26,'C1820624068','1','F','28007','M480139044','28007','es_health',83.06,0
26,'C2032185280','3','F','28007','M480139044','28007','es_health',140.87,0
26,'C660232446','4','F','28007','M480139044','28007','es_health',145.06,0
26,'C2105324799','4','M','28007','M480139044','28007','es_health',45.38,0
26,'C276409392','4','F','28007','M480139044','28007','es_health',212.29,0
26,'C2126657609','2','F','28007','M480139044','28007','es_health',194.09,0
26,'C1887326984','2','F','28007','M480139044','28007','es_health',35.02,0
26,'C1775611696','1','F','28007','M480139044','28007','es_health',143.89,0
26,'C744126786','2','F','28007','M480139044','28007','es_health',110.67,0
26,'C1038215695','4','M','28007','M480139044','28007','es_health',57.53,0
26,'C2144562698','1','F','28007','M480139044','28007','es_health',72.42,0
26,'C1237272991','2','F','28007','M480139044','28007','es_health',130.25,0
26,'C1777502922','2','F','28007','M480139044','28007','es_health',30.36,0
27,'C589097761','3','M','28007','M480139044','28007','es_health',41.07,0
27,'C592765908','2','F','28007','M480139044','28007','es_health',207.44,0
27,'C2027310658','4','F','28007','M480139044','28007','es_health',84.71,0
27,'C940412764','2','M','28007','M480139044','28007','es_health',21.16,0
27,'C382004679','3','M','28007','M480139044','28007','es_health',150.22,0
27,'C1820624068','1','F','28007','M480139044','28007','es_health',263.99,0
27,'C189483600','2','M','28007','M480139044','28007','es_health',97.47,0
27,'C1308910127','5','M','28007','M480139044','28007','es_health',25.57,0
27,'C342292849','4','F','28007','M480139044','28007','es_health',149.99,0
27,'C1708261114','4','F','28007','M480139044','28007','es_health',43.68,0
27,'C1415704373','3','F','28007','M480139044','28007','es_health',135.6,0
27,'C575345520','2','F','28007','M480139044','28007','es_health',58.57,0
27,'C909582983','3','M','28007','M480139044','28007','es_health',163.13,0
27,'C642583859','4','F','28007','M480139044','28007','es_health',59.14,0
27,'C823286801','2','F','28007','M480139044','28007','es_health',83.01,0
27,'C422403315','0','F','28007','M480139044','28007','es_health',38.37,0
28,'C181413412','4','F','28007','M480139044','28007','es_health',191.72,0
28,'C1914582232','2','M','28007','M480139044','28007','es_health',214.4,0
28,'C766302474','4','F','28007','M480139044','28007','es_health',78.82,0
28,'C1312615175','4','F','28007','M480139044','28007','es_health',273.44,0
28,'C1228110352','1','M','28007','M480139044','28007','es_health',67.59,0
28,'C2014729870','2','F','28007','M480139044','28007','es_health',85.35,0
28,'C1213984358','2','F','28007','M480139044','28007','es_health',46.19,0
28,'C604378279','5','F','28007','M480139044','28007','es_health',22.96,0
28,'C1066003783','3','F','28007','M480139044','28007','es_health',78.55,0
28,'C811312110','3','F','28007','M480139044','28007','es_health',34.03,0
28,'C190521845','3','M','28007','M480139044','28007','es_health',113.55,0
28,'C751887992','3','F','28007','M480139044','28007','es_health',49.41,0
28,'C969824969','4','F','28007','M480139044','28007','es_health',157.51,0
28,'C1624198560','3','F','28007','M480139044','28007','es_health',139.66,0
28,'C1813823560','3','F','28007','M480139044','28007','es_health',60.74,0
28,'C1288983259','3','F','28007','M480139044','28007','es_health',165.7,0
28,'C1933075111','2','F','28007','M480139044','28007','es_health',96.05,0
28,'C1199767081','3','F','28007','M480139044','28007','es_health',8.1,0
28,'C1079254393','1','F','28007','M480139044','28007','es_health',163.5,0
28,'C1533572842','4','F','28007','M480139044','28007','es_health',9.57,0
28,'C366397964','2','F','28007','M480139044','28007','es_health',25.36,0
28,'C1035154937','6','M','28007','M480139044','28007','es_health',96.79,0
28,'C1501096176','5','F','28007','M480139044','28007','es_health',242.48,0
28,'C226102422','4','F','28007','M480139044','28007','es_health',60.74,0
28,'C2130871815','4','M','28007','M480139044','28007','es_health',317.66,0
29,'C311188483','5','M','28007','M480139044','28007','es_health',24.52,0
29,'C1020019215','4','F','28007','M480139044','28007','es_health',80.88,0
29,'C256152889','3','M','28007','M480139044','28007','es_health',18.31,0
29,'C1005806982','4','M','28007','M480139044','28007','es_health',1.73,0
29,'C1686098746','0','M','28007','M480139044','28007','es_health',9.94,0
29,'C736721523','3','M','28007','M480139044','28007','es_health',198.26,0
29,'C1575272013','3','F','28007','M480139044','28007','es_health',103.9,0
29,'C1165343027','4','M','28007','M480139044','28007','es_health',92.44,0
29,'C132520837','2','F','28007','M480139044','28007','es_health',122.97,0
29,'C47462628','2','F','28007','M480139044','28007','es_health',132.23,0
29,'C1021896897','4','M','28007','M480139044','28007','es_health',138.93,0
29,'C1871220408','2','M','28007','M480139044','28007','es_health',60.7,0
29,'C607062277','3','M','28007','M480139044','28007','es_health',274.63,0
29,'C625569664','4','F','28007','M480139044','28007','es_health',7.56,0
29,'C1918088317','1','F','28007','M480139044','28007','es_health',141.09,0
29,'C671449181','3','F','28007','M480139044','28007','es_health',66.09,0
29,'C1018979501','3','M','28007','M480139044','28007','es_health',57.15,0
29,'C1040405455','6','F','28007','M480139044','28007','es_health',162.81,0
29,'C502238060','2','F','28007','M480139044','28007','es_health',116.09,0
30,'C2078039202','4','M','28007','M480139044','28007','es_health',40.54,0
30,'C389212629','2','F','28007','M480139044','28007','es_health',84.97,0
30,'C422403315','0','F','28007','M480139044','28007','es_health',78.66,0
30,'C1890075917','2','M','28007','M480139044','28007','es_health',47.34,0
30,'C154987119','3','M','28007','M480139044','28007','es_health',9.27,0
30,'C1253245889','3','M','28007','M480139044','28007','es_health',319.63,0
30,'C2029229218','3','F','28007','M480139044','28007','es_health',106.25,0
30,'C1980127627','2','F','28007','M480139044','28007','es_health',97.74,0
30,'C98014803','2','F','28007','M480139044','28007','es_health',85.73,0
30,'C1565570610','3','F','28007','M480139044','28007','es_health',122.37,0
30,'C179648560','4','F','28007','M480139044','28007','es_health',174.44,0
30,'C353418507','4','M','28007','M480139044','28007','es_health',224.76,0
30,'C1505370540','3','F','28007','M480139044','28007','es_health',214.09,0
30,'C2085186254','1','F','28007','M480139044','28007','es_health',64.12,0
30,'C752612398','1','F','28007','M480139044','28007','es_health',18.16,0
30,'C454240137','5','M','28007','M480139044','28007','es_health',2.86,0
31,'C928090253','3','M','28007','M480139044','28007','es_health',1.24,0
31,'C1271484467','6','F','28007','M480139044','28007','es_health',41.79,0
31,'C1744280753','2','M','28007','M480139044','28007','es_health',78.63,0
31,'C1151600429','2','M','28007','M480139044','28007','es_health',236.2,0
31,'C813786166','4','F','28007','M480139044','28007','es_health',173.09,0
31,'C839245179','2','F','28007','M480139044','28007','es_health',52.5,0
31,'C78631448','1','F','28007','M480139044','28007','es_health',152.35,0
31,'C1402369177','2','F','28007','M480139044','28007','es_health',224.48,0
31,'C2048667042','4','F','28007','M480139044','28007','es_health',77.97,0
31,'C2138532527','5','M','28007','M480139044','28007','es_health',102.72,0
31,'C615816786','2','F','28007','M480139044','28007','es_health',110.69,0
31,'C1294166760','3','M','28007','M480139044','28007','es_health',164.72,0
31,'C903741897','2','F','28007','M480139044','28007','es_health',184.82,0
32,'C1452504275','3','M','28007','M480139044','28007','es_health',154.46,0
32,'C717773873','2','M','28007','M480139044','28007','es_health',59.79,0
32,'C664109131','2','F','28007','M480139044','28007','es_health',106.5,0
32,'C729632719','3','F','28007','M480139044','28007','es_health',111.2,0
32,'C1434012857','5','F','28007','M480139044','28007','es_health',221.86,0
32,'C1375956198','3','F','28007','M480139044','28007','es_health',39.16,0
32,'C615816786','2','F','28007','M480139044','28007','es_health',52.38,0
32,'C1342849651','1','M','28007','M480139044','28007','es_health',181.13,0
32,'C5191822','1','F','28007','M480139044','28007','es_health',234.17,0
32,'C1624198560','3','F','28007','M480139044','28007','es_health',16.8,0
32,'C383709704','4','F','28007','M480139044','28007','es_health',66.33,0
32,'C595076943','1','F','28007','M480139044','28007','es_health',89.83,0
32,'C529033504','2','M','28007','M480139044','28007','es_health',7.65,0
32,'C1808415473','3','F','28007','M480139044','28007','es_health',150.84,0
32,'C1966364075','2','F','28007','M480139044','28007','es_health',7.13,0
